node_id,node_name,is_rule_critical,supplier_rank,supplier_score,fusion_score,weighted_degree,weighted_betweenness,weighted_closeness,weighted_kshell,cr,rs,su,dr,is_critical,critical_reason,year_month
SID0007,天津航空机电有限公司,1,19,0.2296289433511865,0.1701072377021032,0.0833333333333335,0.0313619785540899,0.0555555555555555,0.2142857142857142,0.3458,0.3054373914368968,1.0,0.284814524302314,1,single_supplier,2025-06
SID0005,上海上缆神舟线缆有限公司,0,20,0.2234672780272922,0.1551717180568286,0.1666666666666669,0.0326750056933324,0.1145833333333332,0.5714285714285714,0.3699,0.4462300899184567,0.5,0.2527271453346758,0,none,2025-06
SID0004,中航光电科技股份有限公司,0,21,0.159451012299145,0.0,0.1666666666666669,0.0655357661966125,0.1145833333333332,0.3571428571428571,0.3504,0.3472666688860592,0.3333333333333333,0.1927980955598108,0,none,2025-06
SID0017,厦门军宏电子有限公司,0,1,0.7032125825003778,1.0,1.0,1.0,1.0,1.0,0.4755,0.2167629578610388,0.0,0.8572661863404426,1,score_based,2025-07
SID0019,宁波中博电器有限公司,1,2,0.6127348953959746,0.8438942491912975,0.6666666666666669,0.3541906450039677,0.5641025641025642,1.0,0.5103,0.7308859652713827,0.0,0.8572661863404426,1,multiple,2025-07
SID0014,贵阳白云中航紧固件有限公司,0,3,0.5380330041151091,0.7150072804984158,0.5833333333333335,0.3294981486737122,0.4753086419753085,0.8571428571428571,0.4336,1.0,0.4444444444444444,0.6392956662844147,1,score_based,2025-07
SID0010,信阳飞航精密制造有限公司,1,4,0.4344242116130117,0.5362457663445481,0.5833333333333335,0.3294981486737122,0.4753086419753085,0.8571428571428571,0.3962,0.3355091823878907,0.5833333333333333,0.4844102751964533,1,multiple,2025-07
SID0003,成都爱乐达航空制造股份有限公司,0,5,0.4192335751673897,0.5100365894358863,0.2500000000000001,0.0852649059989208,0.1774193548387095,0.4285714285714285,0.374,1.0,0.3333333333333333,0.6338448860752478,1,score_based,2025-07
SID0016,苏州晶讯科技股份有限公司,0,6,0.4102259074389917,0.4944952026168982,0.7500000000000006,0.6520662486508789,0.6600000000000001,0.7857142857142857,0.3665,0.4687707325968952,0.5,0.1159319320013699,0,none,2025-07
SID0020,太原航空仪表有限公司,1,7,0.3658454760278082,0.4179233892960894,0.5833333333333335,0.4242767293900239,0.4753086419753085,1.0,0.4214,0.7005401027980529,1.0,0.0021884986522184,1,single_supplier,2025-07
SID0012,南京全信传输科技股份有限公司,0,8,0.3584392054309386,0.4051449743164642,0.3333333333333336,0.1139288671520279,0.2444444444444443,0.8571428571428571,0.3951,1.0,0.4583333333333333,0.2726967255593354,0,none,2025-07
SID0021,沈阳兴华航空电器有限责任公司,0,9,0.3386338719438592,0.370973826125533,0.5000000000000001,0.3533564724756798,0.3928571428571429,0.5,0.5144,0.9690734333566454,0.3333333333333333,0.0495017552287515,0,none,2025-07
SID0008,中国航空工业集团公司西安飞行自动管理研究所,0,10,0.3191558719335825,0.3373674430142191,0.0,0.0,0.0,0.2857142857142857,0.2604,0.1701617684852394,0.0,0.8572661863404426,0,none,2025-07
SID0005,上海上缆神舟线缆有限公司,0,11,0.3182455394859529,0.3357968001875656,0.1666666666666669,0.0326750056933324,0.1145833333333332,0.5714285714285714,0.381,0.4462300899184567,0.5,0.5108799262396417,0,none,2025-07
SID0001,北京七星华创微电子有限责任公司,1,12,0.3140239224549938,0.3285130298201352,0.0,0.0429228541833737,0.0,0.0,0.4237,1.0,1.0,0.2106150037506982,1,single_supplier,2025-07
SID0018,珠海阳浦科技有限公司,1,13,0.2983817513141883,0.3015247971590151,0.5000000000000001,0.2664212724189489,0.3928571428571429,0.7142857142857143,0.4292,0.4381189030881193,1.0,0.0129746705810096,1,single_supplier,2025-07
SID0013,合肥江航飞机装备股份有限公司,1,14,0.2841080039052002,0.2768975754931618,0.4166666666666668,0.1687646165722376,0.3160919540229886,0.9285714285714286,0.4246,0.5110932320190265,1.0,0.012193063919503,1,single_supplier,2025-07
SID0009,无锡市江大隔振器有限公司,0,15,0.278074410216004,0.2664875097292151,0.0,0.0027656327514964,0.0,0.1428571428571428,0.3546,1.0,0.4166666666666666,0.2128859420032938,0,none,2025-07
SID0006,兰州万里航空机电有限责任公司,1,16,0.2727969019570949,0.2573819565754804,0.2500000000000001,0.0649140348028652,0.1774193548387095,0.9285714285714286,0.3252,0.2627203833631938,1.0,0.2787642295620317,1,single_supplier,2025-07
SID0007,天津航空机电有限公司,1,17,0.2397167447770937,0.2003070805621803,0.0833333333333335,0.0313619785540899,0.0555555555555555,0.2142857142857142,0.3489,0.3054373914368968,1.0,0.3021608180300746,1,single_supplier,2025-07
SID0015,青岛科凯电子研究所有限公司,0,18,0.2253398405337336,0.1755018771684993,0.4166666666666668,0.2031313553369575,0.3160919540229886,0.6428571428571429,0.363,0.4355940955231481,0.4166666666666666,0.0074513168396962,0,none,2025-07
SID0011,武汉海创电子股份有限公司,1,19,0.2247898379297214,0.1745529297297015,0.4166666666666668,0.2031313553369575,0.3160919540229886,0.6428571428571429,0.3603,0.1830499166539401,0.611111111111111,0.0465521585981578,1,single_supplier,2025-07
SID0002,深圳市兴森快捷电路科技股份有限公司,1,20,0.1845643751132554,0.105149894842812,0.0,0.0373649023557877,0.0,0.0714285714285714,0.422,0.3292145838909507,1.0,0.0027095697598895,1,single_supplier,2025-07
SID0004,中航光电科技股份有限公司,0,21,0.1236203084445822,0.0,0.1666666666666669,0.0655357661966125,0.1145833333333332,0.3571428571428571,0.3598,0.3472666688860592,0.3333333333333333,0.0020842844306842,0,none,2025-07
SID0017,厦门军宏电子有限公司,0,1,0.5529887486176125,1.0,1.0,1.0,1.0,1.0,0.4603,0.2167629578610388,0.5,0.2734346449722155,1,score_based,2025-08
SID0020,太原航空仪表有限公司,1,2,0.5350355794297205,0.956168306116174,0.5833333333333335,0.4242767293900239,0.4753086419753085,1.0,0.4214,0.7005401027980529,0.0,0.9116175174794376,1,multiple,2025-08
SID0014,贵阳白云中航紧固件有限公司,0,3,0.5187170462059904,0.9163274877397743,0.5833333333333335,0.3294981486737122,0.4753086419753085,0.8571428571428571,0.4354,1.0,0.4166666666666666,0.7751068091137924,1,score_based,2025-08
SID0016,苏州晶讯科技股份有限公司,0,4,0.4715386152292646,0.8011438940884824,0.7500000000000006,0.6520662486508789,0.6600000000000001,0.7857142857142857,0.368,0.4687707325968952,0.5,0.2013929253157292,1,score_based,2025-08
SID0019,宁波中博电器有限公司,1,5,0.4710364702760529,0.7999179342791508,0.6666666666666669,0.3541906450039677,0.5641025641025642,1.0,0.5103,0.7308859652713827,1.0,0.2651049309960582,1,multiple,2025-08
SID0010,信阳飞航精密制造有限公司,1,6,0.4324854333450472,0.7057976576873437,0.5833333333333335,0.3294981486737122,0.4753086419753085,0.8571428571428571,0.4049,0.3355091823878907,0.7083333333333333,0.5119120065757846,1,single_supplier,2025-08
SID0021,沈阳兴华航空电器有限责任公司,0,7,0.3922434064953537,0.6075489204487918,0.5000000000000001,0.3533564724756798,0.3928571428571429,0.5,0.5163,0.9690734333566454,0.4166666666666666,0.155090132355339,0,none,2025-08
SID0003,成都爱乐达航空制造股份有限公司,0,8,0.3881156027788057,0.5974711103962762,0.2500000000000001,0.0852649059989208,0.1774193548387095,0.4285714285714285,0.3712,1.0,0.3333333333333333,0.7636366868543307,0,none,2025-08
SID0018,珠海阳浦科技有限公司,1,9,0.3630840839355999,0.5363580077512806,0.5000000000000001,0.2664212724189489,0.3928571428571429,0.7142857142857143,0.435,0.4381189030881193,1.0,0.1359787488546007,1,single_supplier,2025-08
SID0012,南京全信传输科技股份有限公司,0,10,0.3573129359539364,0.5222680613444292,0.3333333333333336,0.1139288671520279,0.2444444444444443,0.8571428571428571,0.398,1.0,0.4583333333333333,0.1542749826601729,0,none,2025-08
SID0013,合肥江航飞机装备股份有限公司,1,11,0.3554734354585553,0.5177770201377845,0.4166666666666668,0.1687646165722376,0.3160919540229886,0.9285714285714286,0.4234,0.5110932320190265,1.0,0.2607805822501187,1,single_supplier,2025-08
SID0006,兰州万里航空机电有限责任公司,1,12,0.3553909061486495,0.517575529280634,0.2500000000000001,0.0649140348028652,0.1774193548387095,0.9285714285714286,0.3252,0.2627203833631938,0.0,0.9116175174794376,1,single_supplier,2025-08
SID0001,北京七星华创微电子有限责任公司,1,13,0.353909503354593,0.5139587642901096,0.0,0.0429228541833737,0.0,0.0,0.4248,1.0,1.0,0.3846569728579832,1,single_supplier,2025-08
SID0009,无锡市江大隔振器有限公司,0,14,0.3350750611970417,0.4679754900011791,0.0,0.0027656327514964,0.0,0.1428571428571428,0.3477,1.0,0.4166666666666666,0.6558366081138365,0,none,2025-08
SID0002,深圳市兴森快捷电路科技股份有限公司,1,15,0.3099888055924372,0.4067287505066274,0.0,0.0373649023557877,0.0,0.0714285714285714,0.4289,0.3292145838909507,0.0,0.9116175174794376,1,single_supplier,2025-08
SID0011,武汉海创电子股份有限公司,1,16,0.2800388321921819,0.3336075064427065,0.4166666666666668,0.2031313553369575,0.3160919540229886,0.6428571428571429,0.3614,0.1830499166539401,0.6666666666666666,0.2246085455899684,1,single_supplier,2025-08
SID0015,青岛科凯电子研究所有限公司,0,17,0.249866400029784,0.2599431413140886,0.4166666666666668,0.2031313553369575,0.3160919540229886,0.6428571428571429,0.369,0.4355940955231481,0.3333333333333333,0.0158663201515505,0,none,2025-08
SID0008,中国航空工业集团公司西安飞行自动管理研究所,0,18,0.2373188845372321,0.2293090592578121,0.0,0.0,0.0,0.2857142857142857,0.2604,0.1701617684852394,0.0,0.9116175174794376,0,none,2025-08
SID0007,天津航空机电有限公司,1,19,0.2343796318687569,0.2221330324592283,0.0833333333333335,0.0313619785540899,0.0555555555555555,0.2142857142857142,0.353,0.3054373914368968,1.0,0.043841147787179,1,single_supplier,2025-08
SID0005,上海上缆神舟线缆有限公司,0,20,0.2085789831075006,0.1591421406187954,0.1666666666666669,0.0326750056933324,0.1145833333333332,0.5714285714285714,0.4108,0.4462300899184567,0.5,0.0409184046013671,0,none,2025-08
SID0004,中航光电科技股份有限公司,0,21,0.1433954247666986,0.0,0.1666666666666669,0.0655357661966125,0.1145833333333332,0.3571428571428571,0.3598,0.3472666688860592,0.3333333333333333,0.0,0,none,2025-08
SID0014,贵阳白云中航紧固件有限公司,0,1,0.5043287324480249,1.0,0.5833333333333335,0.3294981486737122,0.4753086419753085,0.8571428571428571,0.4382,1.0,0.4444444444444444,0.5705804471837949,1,score_based,2025-09
SID0017,厦门军宏电子有限公司,0,2,0.4997255490772779,0.9879338177203474,1.0,1.0,1.0,1.0,0.4649,0.2167629578610388,0.5,0.0006784655904634,1,score_based,2025-09
SID0003,成都爱乐达航空制造股份有限公司,0,3,0.4311590123805165,0.8082024745535066,0.2500000000000001,0.0852649059989208,0.1774193548387095,0.4285714285714285,0.3679,1.0,0.3333333333333333,0.919430025967916,1,score_based,2025-09
SID0010,信阳飞航精密制造有限公司,1,4,0.4297198975060903,0.8044301672179924,0.5833333333333335,0.3294981486737122,0.4753086419753085,0.8571428571428571,0.4369,0.3355091823878907,0.5833333333333333,0.5823510212572477,1,multiple,2025-09
SID0016,苏州晶讯科技股份有限公司,0,5,0.423907591705025,0.7891945496872148,0.7500000000000006,0.6520662486508789,0.6600000000000001,0.7857142857142857,0.3682,0.4687707325968952,0.5,0.014790549872104,1,score_based,2025-09
SID0019,宁波中博电器有限公司,1,6,0.4231295746572965,0.7871551576494724,0.6666666666666669,0.3541906450039677,0.5641025641025642,1.0,0.5069,0.7308859652713827,1.0,0.2238601775188506,1,single_supplier,2025-09
SID0020,太原航空仪表有限公司,1,7,0.3959351035918159,0.7158711312602339,0.5833333333333335,0.4242767293900239,0.4753086419753085,1.0,0.4189,0.7005401027980529,1.0,0.1333534882128331,1,single_supplier,2025-09
SID0021,沈阳兴华航空电器有限责任公司,0,8,0.3689340771882836,0.645094175383747,0.5000000000000001,0.3533564724756798,0.3928571428571429,0.5,0.5203,0.9690734333566454,0.4166666666666666,0.0694034763504008,0,none,2025-09
SID0012,南京全信传输科技股份有限公司,0,9,0.3593351692157556,0.6199328546294667,0.3333333333333336,0.1139288671520279,0.2444444444444443,0.8571428571428571,0.4013,1.0,0.4583333333333333,0.2776290497228191,0,none,2025-09
SID0001,北京七星华创微电子有限责任公司,1,10,0.3263999704259413,0.5336008361094206,0.0,0.0429228541833737,0.0,0.0,0.4263,1.0,1.0,0.4672195993778947,1,single_supplier,2025-09
SID0009,无锡市江大隔振器有限公司,0,11,0.3064145456207368,0.4812136598417155,0.0,0.0027656327514964,0.0,0.1428571428571428,0.3434,1.0,0.4166666666666666,0.431715537897211,0,none,2025-09
SID0018,珠海阳浦科技有限公司,1,12,0.2968285591122384,0.4560862097216774,0.5000000000000001,0.2664212724189489,0.3928571428571429,0.7142857142857143,0.4356,0.4381189030881193,1.0,0.068537814610982,1,single_supplier,2025-09
SID0013,合肥江航飞机装备股份有限公司,1,13,0.2923411302439701,0.4443234511412574,0.4166666666666668,0.1687646165722376,0.3160919540229886,0.9285714285714286,0.4195,0.5110932320190265,1.0,0.1945071726980374,1,single_supplier,2025-09
SID0015,青岛科凯电子研究所有限公司,0,14,0.2912233908685115,0.4413935554670731,0.4166666666666668,0.2031313553369575,0.3160919540229886,0.6428571428571429,0.3682,0.4355940955231481,0.4166666666666666,0.3778769054560507,0,none,2025-09
SID0008,中国航空工业集团公司西安飞行自动管理研究所,0,15,0.2796474172940175,0.4110498137639001,0.0,0.0,0.0,0.2857142857142857,0.2604,0.1701617684852394,0.0,0.9521586096564602,0,none,2025-09
SID0002,深圳市兴森快捷电路科技股份有限公司,1,16,0.2593620671407799,0.3578764524524589,0.0,0.0373649023557877,0.0,0.0714285714285714,0.4289,0.3292145838909507,1.0,0.6514934198274177,1,single_supplier,2025-09
SID0011,武汉海创电子股份有限公司,1,17,0.2570072627722148,0.3517038765510522,0.4166666666666668,0.2031313553369575,0.3160919540229886,0.6428571428571429,0.3588,0.1830499166539401,0.7083333333333333,0.286081775492306,1,single_supplier,2025-09
SID0005,上海上缆神舟线缆有限公司,0,18,0.2233918172173414,0.2635887482130248,0.1666666666666669,0.0326750056933324,0.1145833333333332,0.5714285714285714,0.4103,0.4462300899184567,0.5,0.3327939057732402,0,none,2025-09
SID0006,兰州万里航空机电有限责任公司,1,19,0.1989774867065919,0.199592218322323,0.2500000000000001,0.0649140348028652,0.1774193548387095,0.9285714285714286,0.3252,0.2627203833631938,1.0,0.0346017451136379,1,single_supplier,2025-09
SID0007,天津航空机电有限公司,1,20,0.1307632482479947,0.020784343637208,0.0833333333333335,0.0313619785540899,0.0555555555555555,0.2142857142857142,0.355,0.3054373914368968,1.0,0.0196755021234411,1,single_supplier,2025-09
SID0004,中航光电科技股份有限公司,0,21,0.1228341334057614,0.0,0.1666666666666669,0.0655357661966125,0.1145833333333332,0.3571428571428571,0.3756,0.3472666688860592,0.3333333333333333,0.0024424761256685,0,none,2025-09
SID0020,太原航空仪表有限公司,1,1,0.5477319477417331,1.0,0.5833333333333335,0.4242767293900239,0.4753086419753085,1.0,0.4406,0.7005401027980529,0.0,0.8020672601838678,1,multiple,2025-10
SID0014,贵阳白云中航紧固件有限公司,0,2,0.5276682373622993,0.9475591343791973,0.5833333333333335,0.3294981486737122,0.4753086419753085,0.8571428571428571,0.4395,1.0,0.4444444444444444,0.6878943862615005,1,score_based,2025-10
SID0017,厦门军宏电子有限公司,0,3,0.5102266625984122,0.9019717898097828,1.0,1.0,1.0,1.0,0.4762,0.2167629578610388,0.5,0.0,1,score_based,2025-10
SID0019,宁波中博电器有限公司,1,4,0.4679866447780506,0.7915683272175158,0.6666666666666669,0.3541906450039677,0.5641025641025642,1.0,0.482,0.7308859652713827,1.0,0.2669518522749307,1,multiple,2025-10
SID0010,信阳飞航精密制造有限公司,1,5,0.4414008766451914,0.7220806468376104,0.5833333333333335,0.3294981486737122,0.4753086419753085,0.8571428571428571,0.4427,0.3355091823878907,0.5833333333333333,0.5428662279817418,1,multiple,2025-10
SID0016,苏州晶讯科技股份有限公司,0,6,0.4382907261376459,0.7139515928519703,0.7500000000000006,0.6520662486508789,0.6600000000000001,0.7857142857142857,0.3733,0.4687707325968952,0.5,0.0179835708561405,0,none,2025-10
SID0011,武汉海创电子股份有限公司,1,7,0.4054227035555512,0.6280438757421812,0.4166666666666668,0.2031313553369575,0.3160919540229886,0.6428571428571429,0.3576,0.1830499166539401,0.0,0.8020672601838678,1,single_supplier,2025-10
SID0021,沈阳兴华航空电器有限责任公司,0,8,0.3865566322113311,0.5787332999092656,0.5000000000000001,0.3533564724756798,0.3928571428571429,0.5,0.5269,0.9690734333566454,0.4166666666666666,0.1344378328755377,0,none,2025-10
SID0003,成都爱乐达航空制造股份有限公司,0,9,0.3825867682225574,0.5683571979804047,0.2500000000000001,0.0852649059989208,0.1774193548387095,0.4285714285714285,0.3688,1.0,0.3333333333333333,0.5886246171654872,0,none,2025-10
SID0006,兰州万里航空机电有限责任公司,1,10,0.3726602835289873,0.5424121738518639,0.2500000000000001,0.0649140348028652,0.1774193548387095,0.9285714285714286,0.3336,0.2627203833631938,0.0,0.8020672601838678,1,single_supplier,2025-10
SID0012,南京全信传输科技股份有限公司,0,11,0.3718741760807273,0.5403575112656273,0.3333333333333336,0.1139288671520279,0.2444444444444443,0.8571428571428571,0.4022,1.0,0.4583333333333333,0.2812225497692038,0,none,2025-10
SID0001,北京七星华创微电子有限责任公司,1,12,0.3705385806491265,0.5368666424667967,0.0,0.0429228541833737,0.0,0.0,0.4245,1.0,1.0,0.4898108938031826,1,single_supplier,2025-10
SID0018,珠海阳浦科技有限公司,1,13,0.3550637399472865,0.4964197846124112,0.5000000000000001,0.2664212724189489,0.3928571428571429,0.7142857142857143,0.4474,0.4381189030881193,1.0,0.1204722149965529,1,single_supplier,2025-10
SID0013,合肥江航飞机装备股份有限公司,1,14,0.3369842938497637,0.4491652247444324,0.4166666666666668,0.1687646165722376,0.3160919540229886,0.9285714285714286,0.4193,0.5110932320190265,1.0,0.1295212139624164,1,single_supplier,2025-10
SID0007,天津航空机电有限公司,1,15,0.3068672272478435,0.370447728693304,0.0833333333333335,0.0313619785540899,0.0555555555555555,0.2142857142857142,0.3533,0.3054373914368968,1.0,0.6054371376922238,1,single_supplier,2025-10
SID0005,上海上缆神舟线缆有限公司,0,16,0.3061980370245836,0.3686986546731416,0.1666666666666669,0.0326750056933324,0.1145833333333332,0.5714285714285714,0.4093,0.4462300899184567,0.5,0.5706433034330196,0,none,2025-10
SID0009,无锡市江大隔振器有限公司,0,17,0.2806627508243185,0.3019566370257243,0.0,0.0027656327514964,0.0,0.1428571428571428,0.3438,1.0,0.4166666666666666,0.1574917798936924,0,none,2025-10
SID0015,青岛科凯电子研究所有限公司,0,18,0.26119006764732,0.2510605493903992,0.4166666666666668,0.2031313553369575,0.3160919540229886,0.6428571428571429,0.3677,0.4355940955231481,0.5,0.034263434999594,0,none,2025-10
SID0008,中国航空工业集团公司西安飞行自动管理研究所,0,19,0.2529097391043809,0.2294181119645945,0.0,0.0,0.0,0.2857142857142857,0.2604,0.1701617684852394,0.0,0.8020672601838678,0,none,2025-10
SID0002,深圳市兴森快捷电路科技股份有限公司,1,20,0.2216670737327281,0.147758619009095,0.0,0.0373649023557877,0.0,0.0714285714285714,0.4224,0.3292145838909507,1.0,0.0075720298341644,1,single_supplier,2025-10
SID0004,中航光电科技股份有限公司,0,21,0.1651350904641765,0.0,0.1666666666666669,0.0655357661966125,0.1145833333333332,0.3571428571428571,0.3785,0.3472666688860592,0.5,0.0084238831905079,0,none,2025-10
SID0017,厦门军宏电子有限公司,0,1,0.5138194105918239,1.0,1.0,1.0,1.0,1.0,0.4863,0.2167629578610388,0.5,0.000341715598894,1,score_based,2025-11
SID0019,宁波中博电器有限公司,1,2,0.4898246821320755,0.9307755258841354,0.6666666666666669,0.3541906450039677,0.5641025641025642,1.0,0.482,0.7308859652713827,0.0,0.6140629312125414,1,multiple,2025-11
SID0020,太原航空仪表有限公司,1,3,0.4782253939158511,0.8973117328583697,0.5833333333333335,0.4242767293900239,0.4753086419753085,1.0,0.4406,0.7005401027980529,0.0,0.6140629312125414,1,multiple,2025-11
SID0014,贵阳白云中航紧固件有限公司,0,4,0.4638397299721783,0.8558092827273402,0.5833333333333335,0.3294981486737122,0.4753086419753085,0.8571428571428571,0.4434,1.0,0.4444444444444444,0.3555827433405596,1,score_based,2025-11
SID0016,苏州晶讯科技股份有限公司,0,5,0.4563469982288445,0.8341928507892324,0.7500000000000006,0.6520662486508789,0.6600000000000001,0.7857142857142857,0.3737,0.4687707325968952,0.5,0.1354513625520781,1,score_based,2025-11
SID0003,成都爱乐达航空制造股份有限公司,0,6,0.4082966740960826,0.6955683014526091,0.2500000000000001,0.0852649059989208,0.1774193548387095,0.4285714285714285,0.3599,1.0,0.3333333333333333,1.0,0,none,2025-11
SID0010,信阳飞航精密制造有限公司,1,7,0.4054782937222057,0.6874373113658744,0.5833333333333335,0.3294981486737122,0.4753086419753085,0.8571428571428571,0.441,0.3355091823878907,0.5833333333333333,0.3913566781859174,1,single_supplier,2025-11
SID0012,南京全信传输科技股份有限公司,0,8,0.3767212169205424,0.6044735252974432,0.3333333333333336,0.1139288671520279,0.2444444444444443,0.8571428571428571,0.4027,1.0,0.5833333333333333,0.2529471373321121,0,none,2025-11
SID0021,沈阳兴华航空电器有限责任公司,0,9,0.3766228386075392,0.604189705166139,0.5000000000000001,0.3533564724756798,0.3928571428571429,0.5,0.5338,0.9690734333566454,0.4166666666666666,0.0317795506971432,0,none,2025-11
SID0018,珠海阳浦科技有限公司,1,10,0.3729016014676004,0.5934539852556253,0.5000000000000001,0.2664212724189489,0.3928571428571429,0.7142857142857143,0.4576,0.4381189030881193,1.0,0.0976664766077049,1,single_supplier,2025-11
SID0013,合肥江航飞机装备股份有限公司,1,11,0.3600291270171845,0.5563170667906068,0.4166666666666668,0.1687646165722376,0.3160919540229886,0.9285714285714286,0.4221,0.5110932320190265,1.0,0.1699501738880393,1,single_supplier,2025-11
SID0001,北京七星华创微电子有限责任公司,1,12,0.3591702430624784,0.5538391979457551,0.0,0.0429228541833737,0.0,0.0,0.43,1.0,1.0,0.3026400271930787,1,single_supplier,2025-11
SID0006,兰州万里航空机电有限责任公司,1,13,0.3112679175109009,0.4156416225575793,0.2500000000000001,0.0649140348028652,0.1774193548387095,0.9285714285714286,0.3336,0.2627203833631938,1.0,0.3008091680740286,1,single_supplier,2025-11
SID0011,武汉海创电子股份有限公司,1,14,0.302475506253868,0.39027563241939,0.4166666666666668,0.2031313553369575,0.3160919540229886,0.6428571428571429,0.3605,0.1830499166539401,0.875,0.0140103395546545,1,single_supplier,2025-11
SID0007,天津航空机电有限公司,1,15,0.275587599249155,0.3127043764829081,0.0833333333333335,0.0313619785540899,0.0555555555555555,0.2142857142857142,0.353,0.3054373914368968,1.0,0.3106701039278273,1,single_supplier,2025-11
SID0015,青岛科凯电子研究所有限公司,0,16,0.2684444510962076,0.292096488577488,0.4166666666666668,0.2031313553369575,0.3160919540229886,0.6428571428571429,0.3701,0.4355940955231481,0.5,0.0014807675952073,0,none,2025-11
SID0009,无锡市江大隔振器有限公司,0,17,0.2679476428310883,0.2906632033062256,0.0,0.0027656327514964,0.0,0.1428571428571428,0.3474,1.0,0.3333333333333333,0.0372470002794474,0,none,2025-11
SID0004,中航光电科技股份有限公司,0,18,0.2487973420327579,0.2354148388936475,0.1666666666666669,0.0655357661966125,0.1145833333333332,0.3571428571428571,0.3796,0.3472666688860592,0.0,0.6140629312125414,0,none,2025-11
SID0005,上海上缆神舟线缆有限公司,0,19,0.241320575285994,0.2138444657594002,0.1666666666666669,0.0326750056933324,0.1145833333333332,0.5714285714285714,0.3974,0.4462300899184567,0.5,0.3094225707890079,0,none,2025-11
SID0002,深圳市兴森快捷电路科技股份有限公司,1,20,0.2238317372039305,0.1633893992993129,0.0,0.0373649023557877,0.0,0.0714285714285714,0.4262,0.3292145838909507,0.0,0.6140629312125414,1,single_supplier,2025-11
SID0008,中国航空工业集团公司西安飞行自动管理研究所,0,21,0.1671973702482998,0.0,0.0,0.0,0.0,0.2857142857142857,0.2604,0.1701617684852394,0.0,0.6140629312125414,0,none,2025-11
SID0017,厦门军宏电子有限公司,0,1,0.6344885408342411,1.0,1.0,1.0,1.0,1.0,0.4923,0.2167629578610388,0.0,0.918266004716535,1,score_based,2025-12
SID0020,太原航空仪表有限公司,1,2,0.5219293532256783,0.7663814038269327,0.5833333333333335,0.4242767293900239,0.4753086419753085,1.0,0.4406,0.7005401027980529,0.0,0.918266004716535,1,multiple,2025-12
SID0014,贵阳白云中航紧固件有限公司,0,3,0.4970264452605048,0.7146949753526716,0.5833333333333335,0.3294981486737122,0.4753086419753085,0.8571428571428571,0.4456,1.0,0.4166666666666666,0.6088726582624766,1,score_based,2025-12
SID0019,宁波中博电器有限公司,1,4,0.4464590406078657,0.6097414274632917,0.6666666666666669,0.3541906450039677,0.5641025641025642,1.0,0.486,0.7308859652713827,1.0,0.0106566272551534,1,multiple,2025-12
SID0010,信阳飞航精密制造有限公司,1,5,0.4392870189421783,0.5948557689145865,0.5833333333333335,0.3294981486737122,0.4753086419753085,0.8571428571428571,0.4432,0.3355091823878907,0.7083333333333333,0.4632225381347232,1,multiple,2025-12
SID0016,苏州晶讯科技股份有限公司,0,6,0.4370969527482866,0.5903102475705416,0.7500000000000006,0.6520662486508789,0.6600000000000001,0.7857142857142857,0.3756,0.4687707325968952,0.5,0.0289764471432261,0,none,2025-12
SID0013,合肥江航飞机装备股份有限公司,1,7,0.3737158837444149,0.4587617113806234,0.4166666666666668,0.1687646165722376,0.3160919540229886,0.9285714285714286,0.4576,0.5110932320190265,1.0,0.2112511073811639,1,single_supplier,2025-12
SID0018,珠海阳浦科技有限公司,1,8,0.3715425764669658,0.454250973465776,0.5000000000000001,0.2664212724189489,0.3928571428571429,0.7142857142857143,0.457,0.4381189030881193,1.0,0.0138234219262539,1,single_supplier,2025-12
SID0021,沈阳兴华航空电器有限责任公司,0,9,0.3715062972331381,0.454175675270603,0.5000000000000001,0.3533564724756798,0.3928571428571429,0.5,0.532,0.9690734333566454,0.3333333333333333,0.1122475086267907,0,none,2025-12
SID0001,北京七星华创微电子有限责任公司,1,10,0.3695151717345593,0.4500430588785938,0.0,0.0429228541833737,0.0,0.0,0.4316,1.0,1.0,0.2996044897224696,1,single_supplier,2025-12
SID0012,南京全信传输科技股份有限公司,0,11,0.367912634625808,0.4467169646021879,0.3333333333333336,0.1139288671520279,0.2444444444444443,0.8571428571428571,0.4037,1.0,0.4583333333333333,0.2693822245917931,0,none,2025-12
SID0006,兰州万里航空机电有限责任公司,1,12,0.3635938244504426,0.4377531972568197,0.2500000000000001,0.0649140348028652,0.1774193548387095,0.9285714285714286,0.3287,0.2627203833631938,0.0,0.918266004716535,1,single_supplier,2025-12
SID0003,成都爱乐达航空制造股份有限公司,0,13,0.3255097470014023,0.3587090170417669,0.2500000000000001,0.0852649059989208,0.1774193548387095,0.4285714285714285,0.3608,1.0,0.3333333333333333,0.2767643459436704,0,none,2025-12
SID0002,深圳市兴森快捷电路科技股份有限公司,1,14,0.3227174760454036,0.3529136090014762,0.0,0.0373649023557877,0.0,0.0714285714285714,0.4262,0.3292145838909507,0.0,0.918266004716535,1,single_supplier,2025-12
SID0007,天津航空机电有限公司,1,15,0.3157754833666898,0.3385053797071717,0.0833333333333335,0.0313619785540899,0.0555555555555555,0.2142857142857142,0.3529,0.3054373914368968,1.0,0.5227083705500574,1,single_supplier,2025-12
SID0009,无锡市江大隔振器有限公司,0,16,0.3098283470364464,0.3261619924614058,0.0,0.0027656327514964,0.0,0.1428571428571428,0.3458,1.0,0.4166666666666666,0.4084378766751103,0,none,2025-12
